id,x,y,z
63699,7.52993,7.37487,7.97489
63788,7.63445,8.65103,7.98458
63802,7.10194,8.7098,7.92816
63962,7.61055,8.76957,7.8775
64014,8.37002,8.32893,8.39119
64147,8.18847,7.30472,7.10312
64219,7.43806,8.21146,7.21573
64370,7.07049,7.31387,7.39751
64406,8.09816,7.08794,6.90053
64572,8.13401,7.63782,7.68115
64659,7.35982,6.64378,7.25076
64726,8.38161,7.19132,6.68361
64843,9.554,7.49062,8.4356
64959,7.98247,7.44169,7.92851
65087,7.94676,6.99694,8.83119
65156,8.13047,7.15164,8.37005
65233,8.07443,8.20843,7.13809
65326,7.98097,8.46281,8.16676
65419,8.31863,8.0399,8.12865
65557,7.94986,8.13068,7.07011
65609,7.69129,8.16434,7.05551
65798,7.28598,7.60623,7.19051
65861,7.36324,7.19107,6.94391
65941,7.01357,7.98046,8.44583
66051,7.94359,7.82251,8.23135
66175,7.47919,7.21538,7.92502
66251,7.71877,7.35395,8.03664
66359,8.14247,8.11263,7.04203
66472,7.76377,8.27318,6.09168
66577,7.8126,8.35895,6.55781
66677,6.92629,7.34007,7.76182
66759,7.29206,6.74165,7.72594
66805,7.67217,6.7424,7.14249
66918,7.54694,8.11963,6.60663
67066,7.61064,7.6721,8.05259
67174,8.55721,7.78309,7.41634
67300,7.85591,7.54383,7.72814
67320,8.03585,8.8373,8.38135
67431,7.43024,7.87628,7.8962
67535,7.199,7.06302,7.60937
67672,8.23124,7.65237,8.00359
67735,8.58726,6.52409,7.96945
67842,7.90531,7.12909,7.84082
67906,9.0327,6.76512,7.61026
68061,8.62145,7.25626,7.38995
68104,7.00994,7.55447,7.03115
68241,6.75105,7.22612,6.5892
68358,4.69229,6.98853,7.13298
68418,3.92797,7.68795,7.02871
68576,2.32512,7.53023,7.15359
68700,3.51949,8.01271,7.68332
68758,4.59357,8.01051,7.3053
68899,6.51585,7.93967,7.83492
68975,8.07151,7.82679,7.684
69038,7.62817,7.70579,7.92478
69194,7.96995,7.90407,8.31957
69260,8.59184,7.74258,7.60698
69387,6.64894,7.55818,7.16671
69410,7.47362,7.14411,8.08032
69565,7.81504,8.18703,7.43988
69617,7.50232,7.53461,7.94274
69706,7.55551,7.72263,7.64627
69801,8.48069,7.16475,7.18099
69959,7.42433,8.90429,7.48832
70029,7.90444,7.60398,8.20515
70147,6.73728,8.08119,7.83872
70291,7.36425,6.61972,8.17248
70363,6.66069,7.22801,9.84683
70480,7.76884,7.73534,9.16957
70523,7.27681,7.60429,7.83349
70601,7.092,7.64793,7.93942
70715,6.56474,7.42619,7.98012
70828,7.62106,8.93248,8.1394
70984,6.94052,8.63604,7.15569
71094,7.6503,8.01872,6.85452
71183,7.77229,7.85785,7.338
71201,8.32085,7.67773,8.03021
71374,8.56179,7.11572,7.34893
71413,7.75388,7.92791,7.36583
71501,8.46346,7.60864,7.85269
71646,8.76796,8.28869,7.198
71721,8.54074,8.95376,8.02355
71899,6.98355,7.70665,6.44661
71970,8.39496,7.48619,7.57652
72075,7.66079,9.1579,8.11627
72188,8.18881,6.66204,7.3586
72296,7.21106,7.73633,7.97135
72354,7.33089,6.88109,8.60805
72471,7.5917,6.96577,7.66312
72584,7.41816,7.32866,8.50473
72648,8.37255,7.15979,8.73987
72724,8.53423,8.41909,6.77124
72826,7.69813,7.18327,7.96428
72996,7.49386,7.99525,7.78354
73098,7.10615,7.91116,8.2786
73145,7.38715,6.42991,8.67314
73296,7.41753,8.15687,7.70447
73389,7.43552,8.37468,8.0628
73461,6.75031,8.16454,7.82486
73594,8.26856,8.86069,7.75194
73691,7.70245,8.24565,6.54737
73778,7.26624,7.21212,6.90837
73891,7.38972,7.44775,7.52532
73946,7.95598,8.51667,8.22415
74079,8.03833,8.80133,7.72919
74174,7.27145,7.96418,8.03043
74273,7.59458,7.61643,7.51328
74306,7.70825,8.88389,8.82443
74415,7.84133,7.15969,8.99167
74512,8.20591,7.15787,8.48524
74611,7.15822,7.76127,7.93438
74738,7.66713,6.99105,7.86987
74876,8.53053,7.05902,7.67009
74945,8.39459,6.50399,7.41299
75032,7.84649,7.32465,7.57244
75197,7.28454,6.95501,7.25264
75205,6.18239,7.64536,8.07964
75368,5.96899,8.0194,7.65903
75462,6.95792,7.72202,7.90359
75544,8.28603,7.32525,7.67254
75643,6.95925,7.65476,8.34028
75710,8.40561,7.78495,8.86131
75877,7.92524,7.51346,8.6839
75978,8.13065,7.28988,8.63275
76053,7.83107,6.98482,9.83433
76130,7.42771,7.85163,7.79544
76213,7.76478,8.45282,7.55832
76352,7.34354,8.11995,7.59468
76482,7.26458,7.52929,7.2452
76583,7.88453,7.83321,7.48073
76601,6.36689,7.99099,8.75593
76780,7.42096,7.7385,7.44581
76812,8.35802,8.44044,8.39147
76929,7.42668,8.7896,8.29104
77057,7.31035,8.37701,7.84886
77116,7.79958,8.01351,7.32685
77297,7.35202,6.90744,6.64873
77355,7.95922,6.6197,7.10681
77481,7.32497,7.13927,7.11829
77563,7.45018,8.10914,8.49297
77621,7.56232,7.5325,6.61163
