id,x,y,z
17070,-0.233827,4.71018,-0.0150933
17101,-1.10195,4.9011,0.331813
17273,-1.62212,4.3209,-1.03486
17399,-1.52642,4.28598,-0.789729
17420,-1.26304,2.61723,0.978077
17599,-0.211709,1.75671,0.674404
17622,0.34865,3.62621,1.37871
17726,-0.826672,3.7354,2.04074
17835,-1.76428,3.8254,2.79915
17925,-3.91607,4.97098,4.06298
18061,-4.37782,4.94651,4.84884
18129,-4.5157,4.37209,4.42091
18231,-3.43265,3.59558,4.67129
18345,-3.97999,3.09604,4.67365
18426,-3.2547,2.45884,3.24139
18549,-2.53,3.38831,2.76847
18685,-2.38641,3.79364,2.782
18720,-1.63202,3.27649,3.07946
18877,-3.70488,4.07156,3.0725
18983,-2.37939,3.44938,4.17143
19088,-0.351706,1.72386,4.5225
19170,0.38403,2.35859,4.8847
19242,0.658585,2.8514,3.74489
19376,0.648706,2.758,3.0072
19438,1.03365,2.61441,3.86469
19590,0.563272,2.11648,4.62577
19619,1.36818,1.88853,4.09711
19714,0.249457,1.34037,4.86803
19899,0.971887,-0.343322,4.53149
19980,1.54545,2.38695,3.92597
20060,1.71912,2.55232,4.00056
20149,1.25415,1.79638,3.08873
20285,2.14237,1.63088,3.41475
20359,2.78478,2.63433,3.54357
20432,2.22091,-0.0512663,4.15249
20574,2.95129,0.085975,4.09754
20622,3.86162,0.906717,4.85683
20746,4.78902,2.00814,2.78079
20873,4.93063,2.73213,4.6899
20977,3.33417,2.12593,3.7707
21045,3.8652,2.17493,2.44613
21144,3.32783,2.48119,1.48207
21223,1.30423,3.71053,-0.56794
21311,2.39579,4.40264,-1.57203
21446,1.72661,4.05159,-1.88358
21521,0.947174,3.30993,-0.859855
21603,-0.573477,2.75487,0.291628
21777,-1.41112,1.76077,-0.0350664
21837,-0.586461,3.57267,1.39488
21991,-0.497178,4.01079,3.49591
22091,0.657029,2.78406,3.97999
22132,-0.975279,2.35308,3.77823
22210,-0.930148,2.59892,3.29113
22335,0.217446,4.79848,3.40839
22413,0.525428,4.50975,3.36131
22514,-0.684743,4.9039,2.40198
22656,-0.35897,3.86033,3.98238
22747,-0.859025,4.5083,3.00544
22886,0.343633,2.64983,3.67796
22932,1.65667,0.766267,2.70308
23027,0.138101,0.69115,0.405302
23153,-0.0253252,0.457259,2.1907
23291,-0.721693,-0.235601,2.97926
23394,-2.48856,-0.103034,2.11521
23500,-2.01279,-0.0881247,2.30549
23524,-2.25926,-1.40544,3.01521
23681,-0.88691,-2.8147,2.88026
23770,-0.449032,-2.58583,3.39347
23900,-1.27711,-1.7848,3.34045
23956,-1.51703,-2.31982,3.60155
24090,-1.76907,-2.12037,4.69301
24165,-0.406265,-2.03508,4.20306
24230,-1.01192,-1.13807,4.10176
24367,-1.6091,-1.40378,3.52202
24431,-1.66047,-3.08292,4.24518
24502,-1.69611,-3.0553,4.17674
24618,-0.267631,-1.83504,4.22409
24762,-1.07278,-1.25562,3.11168
24813,-1.32408,-2.08442,2.44244
24916,-2.27975,-1.77136,2.96468
25082,-1.47399,0.103336,1.64345
25192,-0.2411,0.449586,1.13615
25291,-0.626286,0.876347,2.26026
25320,-0.167154,0.572867,1.43976
25468,-0.0235369,1.67212,2.88935
25593,1.94915,2.10286,2.91747
25697,0.335171,2.37189,3.53351
25716,-1.12055,2.44092,2.06132
25896,-0.770853,3.0751,1.8403
25996,0.0233814,2.1049,1.79664
26093,-1.03354,3.78448,0.368678
26149,-0.70801,2.44788,-0.0920547
26293,-0.330175,2.79064,-0.346101
26355,-1.05102,2.35529,-0.361182
26481,-1.35337,2.39172,-0.512001
26597,-1.16863,2.54693,-2.75047
26680,0.00346666,0.927232,-3.676
26717,1.14645,1.47106,-2.27881
26830,0.244813,0.216519,-0.347051
26973,-0.17897,0.400641,0.284082
27032,-0.265626,-0.800104,-0.599081
27102,-0.368608,-1.35097,-2.31717
27257,-0.85379,-0.802876,-1.56216
27351,-0.0204834,-1.18416,-0.18604
27488,0.320978,-1.52791,-0.816665
27561,0.728309,-2.56493,-1.69518
27667,0.73455,-1.86121,0.410572
27741,1.2839,-2.08833,0.153928
27806,1.04653,-2.36368,-0.556177
27902,1.11795,-0.205366,-2.1915
28090,2.221,0.114271,0.0447121
28185,1.92426,-0.102648,-0.118458
28296,1.47183,-1.14855,-0.454794
28362,2.31803,-0.280283,-0.86436
28458,2.81627,0.422051,-0.483921
28547,4.81363,-0.203058,-0.29973
28611,3.82821,-1.92529,-1.13216
28742,4.20017,-1.98825,-2.59572
28867,4.9163,-0.69881,-1.91742
28974,4.52396,-1.51554,-1.60446
29038,3.65068,-2.71266,-1.39167
29140,3.76747,-3.77767,-1.54804
29246,2.99993,-1.84565,-1.0432
29302,1.54227,-0.870789,1.90153
29459,0.588202,-0.178085,0.993423
29517,1.57907,-1.01739,0.330042
29678,2.6927,-0.264352,0.789762
29784,3.13994,-0.178411,1.65332
29825,2.97215,-1.14501,2.12591
29919,1.32278,-0.326392,1.50925
30083,2.75018,-1.10113,1.59747
30129,2.53618,-1.94108,1.9733
30233,0.577226,-2.88684,1.6878
30335,-0.0803642,-4.17922,1.14738
30445,1.85282,-4.26493,-0.490439
30524,1.66932,-3.25931,0.114743
30689,0.493911,-4.82802,-0.453535
30725,-0.524828,-3.75317,-1.92484
30806,-0.437786,-2.79112,-0.880766
30923,-0.881049,-0.138584,-2.00404
31001,-2.15574,-0.759403,-0.0152828
31116,-2.02463,-0.966497,-1.39163
31213,1.27417,-1.52375,-2.17497
31322,1.0292,0.203019,-2.46253
31412,1.31014,-1.15238,-3.87454
31566,0.425514,-0.94535,-3.59576
31657,-0.130106,0.484661,-2.99974
31717,-0.10928,-0.888704,-2.23699
31815,-0.810739,-1.16571,-1.96897
31918,-1.15042,-1.45944,-1.13798
32010,-1.2902,-0.807809,-0.652206
32195,-0.660366,-1.38351,0.376643
32201,-2.32075,-1.54528,0.0669714
32311,-2.53327,-2.57805,-1.31304
32485,-2.21434,-2.17337,-1.24455
32590,-1.83923,-1.29331,-0.614524
32681,-2.37487,-1.30218,-0.16022
32711,-3.71586,-1.45671,-0.0503637
32898,-4.27605,-1.81537,1.48441
32993,-4.615,-2.42505,2.09353
33039,-4.63474,-2.79154,1.47777
33158,-2.98495,-1.6176,2.24216
33230,-0.935863,-1.6497,3.37628
33305,-3.63049,-3.92514,2.43227
33408,-2.32916,-2.39796,2.98262
33584,-2.99765,-3.06688,3.63147
33666,-1.33643,-3.75005,4.87829
33740,-0.864049,-4.89235,4.85099
33827,0.0279891,-4.77809,3.05447
33946,1.2963,-4.69158,2.32333
34012,0.986965,-4.30608,1.77374
34103,1.59911,-3.72595,0.691103
34234,0.212741,-4.15659,0.682852
34335,0.735345,-4.06658,1.31884
34471,0.458704,-3.84911,-1.52199
34560,0.0796281,-4.51476,-1.19251
34678,-0.303182,-4.74432,-1.02388
34734,1.14001,-4.80543,0.851372
34879,0.961678,-4.51756,1.22995
34970,2.06687,-3.66539,1.46691
35095,1.33626,-3.43351,0.566974
35118,1.58669,-1.44108,0.727724
35269,0.751089,-1.21889,0.576198
35398,0.560305,-2.17335,-0.489281
35423,-1.03305,-3.34901,-1.86931
35516,-0.0106723,-2.40466,-1.61598
35605,-0.212278,-2.30677,-0.349716
35796,-0.143515,-1.34238,-0.304438
35855,0.0836721,-1.21444,-1.18349
35988,-0.484659,-0.957081,-1.35342
36029,-1.60391,-0.990495,-3.08046
36199,-2.94001,-1.30155,-3.18372
36289,-4.29755,-1.96478,-3.17887
36377,-4.9906,-0.358371,-3.10079
36445,-4.43308,1.03278,-2.43458
36548,-2.13932,0.938983,-1.97576
36663,-0.4195,0.670486,-1.1311
36745,1.67124,1.34495,-0.868044
36853,1.56108,2.00892,-1.53497
36998,0.423762,1.09774,-2.64043
37071,-0.615893,1.98312,-3.24519
37164,0.215644,0.661486,-4.66245
37237,0.857877,-0.8559,-4.77155
37342,3.78816,-2.18606,-4.02492
37491,2.03855,-3.01632,-4.67911
37542,3.97422,-2.47617,-3.6846
37615,4.88108,-1.99687,-2.03005
37701,3.82809,-2.61091,-1.39506
37877,4.18192,-2.14588,-1.76847
37955,4.54646,-2.49918,-1.34714
38018,4.40296,-2.3596,-0.50397
38167,4.65331,-1.90476,-0.712231
38252,3.82155,-2.79234,0.22695
38388,4.64759,-3.31584,-1.51216
38462,4.51281,-3.29397,-1.14481
38554,3.31519,-2.80486,0.814543
38673,2.86855,-1.54786,1.84029
38712,1.07722,-1.35506,2.33059
38883,1.86638,-2.58347,0.783046
38979,1.29077,-1.83429,0.75753
39079,1.41969,-3.19031,1.78226
39104,2.29058,-2.7651,3.02634
39281,2.43389,-2.8644,2.55437
39394,4.07127,-3.23695,2.97001
39440,4.48688,-4.17339,4.04833
39522,4.96388,-4.30781,3.79143
39683,4.47269,-4.68915,3.47267
39738,4.08825,-4.23241,4.48982
39884,2.64242,-2.94045,3.37653
39923,3.30182,-3.06859,3.72792
40089,3.12966,-2.73503,4.22374
40179,4.3672,-3.89513,4.54958
40271,3.65727,-4.86137,3.38452
40313,3.17016,-3.75226,2.56455
40428,1.91368,-2.39062,2.85594
40541,0.983168,-3.57134,4.56464
40688,0.660535,-4.63254,1.68038
40708,1.08467,-3.30896,2.92977
40875,1.19079,-2.72873,3.62687
40909,0.507454,-2.68162,3.11192
41028,-0.991658,-3.21543,4.51388
41132,-0.742725,-3.28634,4.43645
41283,-0.161616,-3.31234,4.66528
41331,1.5704,-3.54739,3.23501
41424,1.48623,-4.48248,4.06967
41561,1.04192,-4.79254,3.53927
41698,0.725866,-3.71744,3.26933
41754,1.63652,-3.10954,1.59136
41856,3.80934,-2.23485,3.18224
41908,4.41425,-3.21476,3.22353
42075,4.26883,-3.69056,2.88303
42182,4.42457,-4.63292,2.14239
42238,4.42595,-4.20116,1.92046
42315,3.91987,-4.19765,2.14553
42432,2.88488,-4.42952,1.84025
42505,4.63622,-4.61888,0.778036
42671,4.3113,-4.19211,0.768556
42770,2.84167,-4.59786,0.84642
42884,2.58191,-4.45788,1.52207
42962,2.57658,-4.50162,2.00961
43048,3.01603,-3.35014,1.21025
43191,3.43897,-3.04112,0.982014
43285,2.44686,-4.35228,2.14728
43304,3.79931,-4.37256,0.81435
43435,4.66395,-4.86103,1.43059
43558,4.813,-4.37998,-0.315386
43607,4.2904,-4.03224,-0.0865812
43712,4.55602,-3.92492,-0.731282
43868,4.99398,-4.9788,-0.618455
43961,4.84378,-4.4793,-1.66627
44009,4.91865,-4.62559,-2.97033
44160,4.88252,-3.70441,-3.60476
44216,3.93465,-3.70869,-3.70507
44329,2.58081,-3.65701,-4.17876
44443,3.71701,-3.68477,-4.71786
44570,2.11518,-2.84325,-4.64797
44683,1.12076,-3.97938,-3.59958
44754,-0.00244232,-3.90507,-1.92824
44873,0.0764015,-3.27395,-2.96699
44988,0.955496,-2.60475,-2.65319
45020,1.34777,-2.84102,-2.20096
45130,0.455754,-2.42241,-3.38289
45248,0.124568,-2.29697,-2.66506
45309,0.285498,-3.10012,-3.41482
45485,0.876514,-2.01795,-2.25633
45513,-0.181442,-0.774136,-2.24481
45649,-0.465344,-0.484319,-1.52512
45729,0.66902,0.37545,-0.253837
45852,-0.310967,0.520714,1.18799
45950,-0.522724,0.686299,1.18805
46022,-0.858245,0.302307,2.11489
46128,0.330019,-0.577008,2.03449
46297,0.362599,-2.66717,2.63545
46339,0.387116,-2.52841,4.1434
46417,-0.774518,-3.25403,4.267
46596,-0.419804,-3.69835,3.9401
46667,-0.806131,-2.76437,3.53767
46711,-1.09368,-1.94901,3.9145
46859,-1.5149,-1.70574,2.86637
46993,-3.53768,-3.15171,1.86387
47017,-3.42889,-2.9777,2.98117
47146,-1.76739,-1.94679,1.24727
47214,-2.71193,0.0367274,1.12476
47373,-2.80884,1.56944,2.00391
47483,-1.68418,1.35346,1.7695
47573,-1.56246,1.19752,2.60572
47664,-2.78061,0.0175371,1.66078
47716,-3.24204,1.24186,2.46386
47894,-2.86253,2.44481,2.47358
47924,-3.58668,1.30251,4.4892
48007,-3.39422,1.01978,3.62185
48161,-2.57856,3.55051,2.26994
48213,-2.09563,3.77892,0.548469
48304,-3.85957,2.94574,0.594209
48461,-3.11957,3.12131,1.59574
48578,-3.65809,3.44848,1.67555
48665,-3.51233,3.98767,0.516983
48768,-3.97872,1.85021,0.467814
48881,-3.35824,2.91314,0.0566371
48944,-3.81106,2.82141,1.64285
49006,-3.99764,3.36285,2.83832
49154,-4.89485,4.07199,4.07229
49265,-4.0166,4.78667,3.46472
49326,-4.02548,4.81298,3.25768
49413,-3.21989,4.99407,4.10025
49552,-3.22948,4.89431,4.4886
49609,-1.72117,3.96017,4.63417
49738,-0.333682,3.44319,4.49666
49817,-0.111044,4.25518,4.0789
49940,-0.859952,2.55596,2.42655
50079,-1.00782,3.09608,3.82343
50115,-1.46544,1.84095,4.67739
50201,-0.845927,2.48237,4.81966
50347,0.0207226,2.15193,4.41
50426,0.449963,3.74968,3.2847
50565,1.42357,3.00698,2.24863
50642,0.632574,2.36747,0.974526
50799,-0.0629947,1.08574,1.85114
50859,-0.973827,1.02787,2.02291
50936,-1.55427,-0.838628,2.23064
51005,-2.49301,-1.33889,1.6885
51133,-1.18976,-1.20935,0.795594
51219,-0.707904,-0.285342,0.142654
51367,-0.494134,-1.51043,-0.965904
51498,-0.687647,-1.24146,-1.05808
51598,-0.511256,-1.69128,-0.627065
51607,-0.0939319,0.0457735,-0.224624
51753,-1.1132,-0.0846652,0.326678
51836,-2.98928,-0.100012,-0.529224
51905,-2.49495,-0.682487,-1.01156
52011,-4.29197,0.324594,-1.93188
52183,-3.71332,0.410432,-2.46441
52221,-2.34,0.211127,-0.96966
52388,-1.98411,1.64599,-2.04413
52416,-3.32555,1.48667,-1.53917
52575,-1.76186,1.32542,-2.02578
52670,-1.871,3.30415,-1.2109
52746,-2.56118,4.34123,-1.91513
52897,-3.98671,4.31003,-1.17991
52945,-4.48227,2.73772,-0.122638
53058,-4.86629,3.73757,-0.708551
53142,-4.42366,1.16737,1.084
53262,-3.88301,1.31847,1.50016
53395,-2.90447,1.19313,2.00612
53465,-3.10951,-0.0812703,2.2785
53507,-3.63013,1.79181,1.98796
53626,-3.95575,-0.0200963,2.29934
53760,-4.32861,-0.391106,2.9375
53846,-4.2341,-0.175289,2.96935
53983,-3.46566,-0.715237,3.09661
54083,-2.61343,-0.390855,4.91199
54126,-3.00157,-0.0866606,4.50428
54234,-2.9164,-0.814975,3.96707
54375,-3.67643,-1.3363,4.91401
54466,-4.48629,-0.252593,4.99345
54513,-2.88657,-2.35885,4.48375
54604,-2.52697,-0.912604,3.48694
54741,-0.87646,-2.68929,4.27863
54871,1.71684,-3.06417,4.26421
54982,2.23997,-2.31227,4.85943
55064,1.99566,-0.305112,2.65981
55123,2.33187,-0.587899,3.83299
55277,3.59059,-1.17822,4.08024
55379,2.95827,-0.194935,2.79194
55480,3.932,-0.0290065,2.56375
55516,4.68255,-1.2353,1.96317
55691,3.96262,-1.92901,3.0627
55721,3.42733,-1.47095,2.11396
55896,2.8276,-2.34283,4.0731
55940,3.16476,-1.67117,3.04973
56088,3.32827,-1.24005,4.26538
56162,2.76895,-1.11204,4.61071
56291,3.59544,-1.82197,4.01518
56359,3.86746,-2.11231,3.00896
56408,4.42078,-1.61009,4.0954
56516,4.3019,-1.57537,3.30875
56659,4.27243,-1.05859,3.80175
56793,4.09894,-1.25414,3.32023
56831,4.82802,-1.4982,3.96591
56980,3.8459,-2.20494,4.01084
57093,3.6157,0.504767,3.32277
57142,3.33084,0.912483,3.48076
57296,3.27044,0.429303,3.058
57363,3.51077,1.84656,2.78459
57402,3.76354,2.80007,3.33329
57515,4.01155,3.63415,2.95952
57620,4.89194,3.88016,0.958736
57793,4.79028,2.78428,0.933296
57877,2.76336,3.20899,-0.842624
57914,2.91199,3.85036,-1.516
58033,3.37973,3.20017,-0.294816
58127,4.51148,2.69046,-0.564292
58202,4.708,1.69327,1.84209
58345,4.9483,0.928256,0.826722
58401,4.74421,0.479577,1.07566
58543,4.83606,0.517882,1.27603
58607,4.21506,0.99445,3.04841
58788,3.49443,1.11196,2.73847
58893,2.76908,2.4541,2.40208
58955,2.50631,3.14474,2.17659
59060,1.86143,3.59762,-0.299903
59200,-0.100351,3.57629,-0.00117888
59276,-0.780595,2.48127,-1.45595
59355,-1.24009,1.04744,-0.918201
59465,-0.247541,1.76382,-1.3225
59512,0.83193,1.19742,-0.859861
59631,1.5433,2.09684,-0.886706
59787,1.86792,1.15412,-0.737303
59881,1.11266,1.62803,0.474625
59952,0.252392,1.10286,-1.59533
60047,1.40951,1.14827,-0.213053
60157,0.504742,1.89807,0.54651
60248,-0.0210162,1.09012,0.377464
60340,-0.21219,0.532146,-0.780234
60444,-0.828817,1.2259,-0.0133468
60589,-1.82749,2.01158,1.17839
60665,-0.973438,1.89821,1.08032
60741,-0.886756,-0.429003,0.344565
60854,-1.62285,-0.566433,1.55547
60997,-0.371478,0.720551,-0.0630874
61057,-1.56262,1.06377,-0.0604112
61188,-1.47352,2.11691,-0.00196763
61234,1.43834,2.26643,0.743868
61326,1.57049,3.33404,0.159972
61464,2.37721,3.59295,2.32327
61584,1.70178,4.35827,2.06359
61691,2.56826,2.80861,0.614604
61787,3.39025,2.16498,0.883277
61868,3.76795,0.826696,-0.251498
61902,3.69867,0.881791,-1.29081
62051,4.9417,-0.385338,-2.42546
62149,4.94474,-0.186952,-3.38754
62263,3.51475,-2.23729,-4.17582
62348,2.50322,-1.34165,-3.03631
62453,2.63751,-0.62257,-2.34372
62570,1.78268,-0.943319,-0.839905
62671,2.27996,-1.64595,-0.817025
62744,2.95874,-2.34762,-1.7794
62885,3.00862,-1.63952,-2.85394
62920,2.21914,-0.498099,-1.19648
63094,2.0921,-0.733475,-0.225115
63131,1.52222,-3.46084,0.00766329
63280,1.54201,-2.18721,0.993304
63370,2.56608,-3.25963,1.47134
63431,3.83515,-2.30893,2.07067
63513,3.39338,-0.90378,2.69305
63675,1.84303,-1.83367,2.82767
63760,2.34319,-2.11487,2.48716
63825,2.23409,-1.70176,3.30884
64000,0.578591,-1.33421,2.35715
64046,0.582314,-2.70576,0.0628879
64169,0.508313,-4.46451,-0.862271
64275,-0.0210779,-2.78942,-1.01672
64383,1.58543,-1.70225,-2.63454
64481,2.90504,-2.76081,-2.3882
64521,4.92267,-3.26423,-3.06839
64645,3.1025,-3.6719,-3.3363
64739,4.985,-3.30772,-2.11734
64858,4.09594,-3.53586,-0.819465
64994,4.98848,-3.90528,-2.2683
65038,4.73,-2.95051,-1.69722
65151,4.74684,-2.31225,-1.33008
65207,3.06895,-2.09089,-2.35736
65315,1.20284,-2.55482,-2.14781
65455,1.73411,-2.44287,-1.55796
65505,0.728279,-4.94166,-2.22947
65700,1.40263,-4.61253,-1.69013
65765,2.28817,-4.72757,-0.493371
65868,3.56622,-3.94707,-0.895802
65917,3.29991,-3.45327,-0.777286
66023,2.98395,-3.6614,0.0841045
66179,2.25459,-2.74445,0.545644
66251,1.03092,-3.26918,0.901194
66379,1.72137,-3.70963,1.53112
66487,2.04181,-4.98552,0.76234
66513,0.494181,-4.68636,0.169099
66640,-0.0174736,-3.55043,0.667493
66713,0.16763,-3.1942,0.947635
66858,1.00478,-2.04547,2.21195
66927,2.12741,-2.53363,2.22057
67098,2.8808,-1.69718,2.70496
67169,2.99634,-1.93203,1.10373
67220,3.31505,-2.51432,2.37852
67364,2.2932,-2.24783,3.88075
67415,3.25695,-1.77999,3.82007
67513,3.79381,-4.0309,2.3961
67668,2.96145,-4.2043,1.61974
67785,2.51379,-3.62345,0.676953
67842,1.62745,-4.22003,0.976253
67907,1.67494,-4.98122,1.34815
68047,1.38913,-4.7647,1.13576
68123,1.95109,-4.99173,2.14405
68216,1.62423,-4.11056,1.97032
68382,1.86411,-2.89744,2.59526
68478,3.87579,-3.07388,3.3354
68553,4.04884,-2.14437,4.17819
68671,3.80119,-1.10979,3.96283
68784,4.68618,-1.69733,4.02744
68825,4.48507,-0.024409,2.48471
68932,2.98701,0.0333304,1.99893
69004,2.98006,0.905135,2.55639
69160,2.66003,1.92957,2.64312
69220,2.56036,2.39403,4.66202
69305,0.287302,3.39229,4.98587
69469,-0.439178,4.23143,3.22801
69598,0.681784,0.614513,3.68842
69651,1.56434,0.553921,4.54094
69728,1.06641,0.842333,4.43
69826,-0.00987983,1.80474,4.72711
69978,1.68973,3.38832,3.38711
70092,1.99723,2.79345,3.03051
70146,3.30877,2.37269,3.64498
70282,3.03846,2.95949,3.46614
70327,1.77479,2.44597,3.09813
70470,0.643507,2.33939,2.42252
70507,1.65309,1.6611,1.72506
70651,1.66947,2.12861,1.25962
70729,0.519368,2.06879,1.97982
70870,0.219711,2.69992,3.02414
70971,-0.816817,1.87577,3.13012
71078,-1.48331,1.20027,4.17141
71131,-0.536338,1.2548,4.66861
71207,-0.41855,2.78705,2.94355
71330,-1.0872,1.92764,3.34086
71483,-3.36262,1.54277,2.22114
71584,-4.11868,1.50096,1.54418
71676,-3.44919,1.41828,0.298066
71759,-4.59763,2.2524,0.174868
71898,-4.45273,2.48775,0.610846
71977,-4.20843,1.85997,0.182942
72050,-3.18418,-0.0960301,1.10493
72124,-3.5542,0.184185,1.52953
72232,-3.614,0.82132,-0.399747
