id,x,y,z
93308,-1.56246,4.80259,3.44378
93535,-1.27974,4.4803,3.69503
93710,-1.99384,4.35922,3.93846
93962,-1.50322,4.38468,3.64163
94147,-1.51408,4.39141,3.95214
94203,-1.37127,4.69965,3.24361
94552,-1.51819,4.51697,2.82907
94716,-1.31146,4.08315,3.17923
94824,-1.39338,4.15909,3.35836
95192,-1.72935,4.31784,3.31444
95278,-0.969727,4.58503,3.24753
95402,-1.39004,4.29048,3.46725
95655,-1.68736,4.55988,2.9852
95853,-0.975592,4.32485,2.93196
96057,-1.85934,4.67777,3.94595
96247,-1.79689,4.65966,3.37886
96458,-1.8356,4.90254,3.11217
96654,-1.4967,4.6779,3.37534
96874,-1.46235,4.4667,3.29859
97166,-1.4376,4.76574,2.7853
97354,-1.40845,4.78893,3.33923
97434,-1.56437,4.37871,3.7458
97702,-1.34427,4.66642,3.14836
97863,-1.58204,4.384,3.54142
98091,-1.72977,4.26158,3.38404
98387,-1.1198,4.30645,3.7172
98440,-1.3838,4.08924,3.56215
98751,-1.76372,4.69689,3.50517
98888,-2.03292,4.79509,3.62278
99089,-1.59501,4.35284,3.29328
99260,-0.281129,4.45158,3.80433
99402,-1.71134,4.76135,3.59825
99627,-2.3471,3.70273,3.47129
99972,-1.6443,4.20631,3.4973
100109,-1.2878,4.13363,3.52668
100331,-1.25224,4.14506,3.54398
100484,-1.39907,4.51917,3.70892
100677,-1.88196,4.88598,2.98998
100992,-1.73234,4.11905,3.60278
101013,-1.34386,4.41997,3.36017
101232,-1.132,4.45053,2.84515
101402,-1.45402,4.37983,3.31092
101601,-1.50891,3.92842,2.97838
101862,-1.62429,4.6955,3.88687
102193,-1.72602,3.74271,3.33355
102220,-1.2959,4.22006,3.05973
102402,-0.770438,4.88678,3.35204
102691,-1.9852,4.19016,3.64928
102973,-0.833722,4.51578,3.47894
103187,-1.81871,4.71421,3.26271
103360,-1.36939,4.55667,3.31701
103449,-1.35491,4.47141,3.07198
